下半身露出,福岡県福岡市博多区博多駅前４丁目,2022/6/4,福岡県警によると、３日午後９時ごろ、福岡市博多区博多駅前４丁目付近の路上で成人女性への下半身露出が発生しました。（実行者の特徴：男性、３０～４０歳、コート）
室内盗撮,福岡県春日市光町２丁目,2022/6/4,福岡県警によると、３日午後１１時４５分ごろ、春日市光町２丁目の住宅で男性による室内盗撮が発生しました。（実行者の特徴：黒色Ｔシャツ、灰色半ズボン）
不審な言動,福岡県大牟田市本町４丁目,2022/6/4,福岡県警によると、３日午後８時ごろ、大牟田市本町４丁目の路上で女性への不審な言動が発生しました。（実行者の特徴：男性、２０～３０歳、青色と白色ストライプ柄長袖シャツ、黒色系ズボン）
不審な行動,福岡県福岡市南区南大橋２丁目,2022/6/4,福岡県警によると、３日午後９時ごろ、福岡市南区南大橋２丁目付近の路上で女性への不審な行動が発生しました。（実行者の特徴：中年男性）
下半身露出,福岡県柳川市三橋町蒲船津,2022/6/3,福岡県警によると、３日午後４時１０分ごろ、柳川市三橋町蒲船津付近の路上で女子高校生への下半身露出が発生しました。（実行者の特徴：男性、６０代、白髪交じり、灰色半袖シャツ、紺色ズボン）
声かけ,福岡県福岡市南区長丘５丁目,2022/6/3,福岡県警によると、３日午後１時４０分ごろ、福岡市南区長丘５丁目付近の駐車場で女子中学生への声かけが発生しました。（実行者の特徴：男性、３０代位、白色長袖シャツ、黒色スラックス、マスク）
声かけ,福岡県福岡市東区箱崎７丁目,2022/6/3,福岡県警によると、３日午後４時４０分ごろ、福岡市東区箱崎７丁目付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：年配男性、灰色ポロシャツ、ベージュ色ズボン、灰色野球帽）
声かけ,福岡県福岡市西区今宿２丁目,2022/6/3,福岡県警によると、２日午後６時ごろ、福岡市西区今宿２丁目付近で児童への声かけが発生しました。（実行者の特徴：年配女性、Ｔシャツ、ジャージ風ズボン）
声かけ,福岡県北九州市門司区柳町３丁目,2022/6/3,福岡県警によると、３日午後３時ごろ、北九州市門司区柳町３丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、黒色系服装、サングラス、マスク、帽子）
声かけ,福岡県福岡市城南区鳥飼７丁目,2022/6/3,福岡県警によると、３日午前９時ごろ、福岡市城南区鳥飼７丁目付近の路上で男子小学生への声かけが発生しました。（実行者の特徴：高齢男性、白色Ｔシャツ、黒色ズボン）
声かけ,福岡県北九州市小倉南区上葛原２丁目,2022/6/3,福岡県警によると、３日午前７時４０分ごろ、北九州市小倉南区上葛原２丁目付近で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、黒色服装）
つきまとい,福岡県北九州市八幡西区則松３丁目,2022/6/3,福岡県警によると、２日午後４時４０分ごろ、北九州市八幡西区則松３丁目付近の路上で小学生へのつきまといが発生しました。（実行者の特徴：男性、２０～３０歳、黒色系服装）
下半身露出,福岡県福岡市博多区美野島２丁目,2022/6/3,福岡県警によると、３日午前２時ごろ、福岡市博多区美野島２丁目の路上で女性への下半身露出が発生しました。（実行者の特徴：若い男性、水色Ｔシャツ、ジーンズ）
声かけ,福岡県新宮町湊,2022/6/3,福岡県警によると、２日午後１１時ごろ、新宮町湊付近で女性への声かけが発生しました。（実行者の特徴：若い男性、軽自動車）
つきまとい,福岡県岡垣町野間南,2022/6/2,福岡県警によると、２日午前７時ごろ、岡垣町野間南の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：年配男性、オレンジ色半袖シャツ、黒色系ハーフパンツ、サングラス、マスク、黒色キャップ帽）
声かけ,福岡県福岡市南区野間４丁目,2022/6/2,福岡県警によると、２日午後１時ごろ、福岡市南区野間４丁目付近の路上で男子小学生への声かけが発生しました。（実行者の特徴：年配男性、頭髪薄め、水色上衣、黒色ズボン、サングラス）
全裸,福岡県飯塚市枝国,2022/6/2,福岡県警によると、２日午後１時４０分ごろ、飯塚市枝国の路上で男性による全裸が発生しました。（実行者の特徴：２０代後半位、小太り、白色ブラジャー、マスク）
声かけ,福岡県飯塚市伊岐須,2022/6/2,福岡県警によると、１日午後７時３５分ごろ、飯塚市伊岐須の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、茶色上衣、灰色ズボン、サングラス、ビニール袋）
声かけ,福岡県岡垣町黒山,2022/6/2,福岡県警によると、１日午後７時２０分ごろ、岡垣町黒山の路上で女性への声かけが発生しました。（実行者の特徴：男性、３０歳位、黒色Ｔシャツ、灰色ズボン）
声かけ,福岡県遠賀町別府,2022/6/1,福岡県警によると、５月３１日午後２時ごろ、遠賀町別府の国道沿いで男子小学生への声かけが発生しました。（実行者の特徴：年配男性、サングラス、マスク、自転車）
つきまとい,福岡県遠賀町広渡１丁目,2022/6/1,遠賀町によると、５月３１日午後１時ごろ、遠賀町広渡１丁目で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、３０代位の、宅配業者風の白色自動車）
声かけ,福岡県遠賀町松の本１丁目,2022/6/1,福岡県警によると、５月３１日午後２時ごろ、遠賀町松の本１丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、サングラス、マスク、自転車）
つきまとい,福岡県宗像市田熊４丁目,2022/6/1,福岡県警によると、１日午後４時５０分ごろ、宗像市田熊４丁目付近で女子中学生へのつきまといが発生しました。（実行者の特徴：男性、３０歳位、ストライプ柄半袖シャツ、黒色ジーパン、サングラス、マスク、黒色帽子）
声かけ,福岡県須恵町旅石,2022/6/1,福岡県警によると、５月３１日午後６時ごろ、須恵町旅石付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、サングラス、マスク、黒色の車）
不審な接触,福岡県筑後市熊野,2022/6/1,福岡県警によると、５月３１日午後６時ごろ、筑後市熊野の商業施設で女性への不審な接触が発生しました。（実行者の特徴：男性、３０代後半位、がっちり体形、灰色作業服）
金銭要求,福岡県北九州市八幡西区御開１丁目,2022/6/1,福岡県警によると、１日午前８時ごろ、北九州市八幡西区御開１丁目付近の路上で女子高校生への金銭要求が発生しました。（実行者の特徴：男性、５０代位、小柄、赤色チェック柄カッターシャツ、マスク、赤色野球帽、自転車）
つきまとい,福岡県田川市糒,2022/6/1,福岡県警によると、５月３１日午後７時ごろ、田川市糒の路上で女子高校生へのつきまといが発生しました。（実行者の特徴：男性、２０～３０歳、黒色普通乗用車）
つきまとい,福岡県北九州市小倉北区中井１丁目,2022/6/1,福岡県警によると、５月３１日午後３時３０分ごろ、北九州市小倉北区中井１丁目付近の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、３０～３５歳、黒色半袖シャツ）
つきまとい,福岡県柳川市吉原,2022/6/1,福岡県警によると、５月３１日午後５時３０分ごろ、柳川市吉原の路上で女子高校生へのつきまといが発生しました。（実行者の特徴：男性、５０代位、白髪、赤色系服装、マスク）
つきまとい,福岡県北九州市八幡西区引野２丁目,2022/6/1,福岡県警によると、１日午前８時１０分ごろ、北九州市八幡西区引野２丁目の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、５０代位、小柄、黒色系服装）
下半身露出,福岡県福岡市中央区桜坂２丁目,2022/6/1,福岡県警によると、５月３１日午後１０時２０分ごろ、福岡市中央区桜坂２丁目付近の路上で女性への下半身露出が発生しました。（実行者の特徴：若い男性、青色上衣、暗色ズボン、自転車）
風呂場盗撮の疑い,福岡県宇美町原田１丁目,2022/6/1,福岡県警によると、５月３１日午後１１時４０分ごろ、宇美町原田１丁目の住宅で女性への風呂場盗撮の疑いが発生しました。（実行者の特徴：不明）
刃物所持の疑い,福岡県水巻町立屋敷,2022/5/31,遠賀町によると、３０日午後３時１０分ごろ、水巻町立屋敷付近で女性による刃物所持の疑いが発生しました。（実行者の特徴：大柄、黒色ズボン、マスク、黒色帽子）
不審な行動,福岡県中間市通谷１丁目,2022/5/31,福岡県警によると、３０日午後９時ごろ、中間市通谷１丁目の路上で女子学生への不審な行動が発生しました。（実行者の特徴：若い男性、緑色半袖シャツ、黒色ズボン）
撮影,福岡県福岡市博多区吉塚６丁目,2022/5/30,福岡県警によると、２９日午後６時ごろ、福岡市博多区吉塚６丁目の路上で女子中学生への撮影が発生しました。（実行者の特徴：中年男性、黒色Ｔシャツ、紫色ランドセル）
痴漢,福岡県福岡市博多区那珂１丁目,2022/5/30,福岡県警によると、２９日午後２時ごろ、福岡市博多区那珂１丁目の施設で女子中学生への痴漢が発生しました。（実行者の特徴：男性、５０歳位、赤色と緑色チェック柄半袖シャツ、黄土色バッグ）
暴行,福岡県北九州市小倉南区朽網東１丁目,2022/5/30,福岡県警によると、２９日午後１０時ごろ、北九州市小倉南区朽網東１丁目付近で女子大学生への暴行が発生しました。（実行者の特徴：男性）
下半身露出,福岡県福岡市早良区飯倉７丁目,2022/5/29,福岡県警によると、２８日午前０時ごろ、福岡市早良区飯倉７丁目付近で女性への下半身露出が発生しました。（実行者の特徴：男性、白色半袖シャツ）
声かけ,福岡県北九州市八幡西区御開４丁目,2022/5/29,福岡県警によると、２８日午後６時ごろ、北九州市八幡西区御開４丁目付近の路上で女子高校生への声かけが発生しました。（実行者の特徴：中年男性、軽自動車）
盗撮の疑い,福岡県福岡市南区井尻２丁目,2022/5/28,福岡県警によると、２８日午後６時ごろ、福岡市南区井尻２丁目付近の路上で女子中学生への盗撮の疑いが発生しました。（実行者の特徴：若い男性、水色シャツ、マスク、自転車）
下半身露出,福岡県北九州市小倉北区竪林町,2022/5/28,福岡県警によると、５月２６日午後６時５０分ごろ、北九州市小倉北区竪林町付近の路上で女子中学生への下半身露出が発生しました。（実行者の特徴：男性、４０代、自動車）
声かけ,福岡県筑後市野町,2022/5/27,福岡県警によると、２７日午後４時ごろ、筑後市野町の路上で男子小学生への声かけが発生しました。（実行者の特徴：男性、２０～３０歳、肩までの長髪、ひげ、黒色長袖シャツ、紺色ズボン、自転車）
声かけ,福岡県福岡市西区石丸１丁目,2022/5/27,福岡県警によると、２７日午後５時ごろ、福岡市西区石丸１丁目付近の公園で女子小学生への声かけが発生しました。（実行者の特徴：若い男性、１４～１６歳、小柄、白色半袖シャツ、クリーム色柄入りジーパン）
暴行,福岡県宇美町宇美１丁目,2022/5/27,福岡県警によると、２７日午後３時１０分ごろ、宇美町宇美１丁目付近の路上で女児への暴行が発生しました。（実行者の特徴：若い男性、水色髪、扇風機付き黒色ジャンパー、青色ズボン、茶色メガネ、黒色マスク、黒色キャップ帽）
声かけ,福岡県糸田町,2022/5/27,福岡県警によると、２６日午後３時４０分ごろ、糸田町の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、灰色服装）
盗撮,福岡県鞍手町中山,2022/5/27,遠賀町によると、２５日午前７時２５分ごろ、鞍手町中山付近で児童への盗撮が発生しました。（実行者の特徴：男性、黒色系服装、帽子深くかぶる）
下半身露出,福岡県北九州市八幡西区星ケ丘２丁目,2022/5/27,福岡県警によると、２７日午前５時１５分ごろ、北九州市八幡西区星ケ丘２丁目の路上で若い男性による下半身露出が発生しました。（実行者の特徴：灰色スウェット）
スカートめくり,福岡県苅田町神田町１丁目,2022/5/27,福岡県警によると、５月２６日午後４時ごろ、苅田町神田町１丁目の路上で女子高校生へのスカートめくりが発生しました。（実行者の特徴：男性、２０代、ベージュ色系半袖シャツ、茶色短パン）
痴漢,福岡県福岡市博多区堅粕４丁目,2022/5/27,福岡県警によると、２６日午前１時ごろ、福岡市博多区堅粕４丁目付近の路上で女性への痴漢が発生しました。（実行者の特徴：若い男性、黒色ミニサイクル）
声かけ,福岡県北九州市八幡西区引野１丁目,2022/5/27,福岡県警によると、２６日午後４時３０分ごろ、北九州市八幡西区引野１丁目の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、白色上衣、黒色セダン車）
つきまとい,福岡県中間市扇ケ浦１丁目,2022/5/27,福岡県警によると、２６日午後３時ごろ、中間市扇ケ浦１丁目の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：男性、５０代位、小柄、赤色上衣、白色ヘルメット）
スカート内盗撮,福岡県北九州市八幡西区御開３丁目,2022/5/27,福岡県警によると、２６日午後７時４０分ごろ、北九州市八幡西区御開３丁目の店舗で女性へのスカート内盗撮が発生しました。（実行者の特徴：男性、３０～４０代、黒色スーツ、青色シャツ、白色軽自動車）
下半身露出,福岡県福岡市南区塩原１丁目,2022/5/27,福岡県警によると、２６日午後１０時ごろ、福岡市南区塩原１丁目付近の路上で女性への下半身露出が発生しました。（実行者の特徴：男性、２０～３０代、黒色系服装、スポーツ自転車）
声かけ,福岡県福岡市早良区西新６丁目,2022/5/27,福岡県警によると、２６日午後５時１５分ごろ、福岡市早良区西新６丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、５０歳位、小柄、深緑色半袖シャツ）
声かけ,福岡県大牟田市歴木,2022/5/26,福岡県警によると、２６日午前１１時ごろ、大牟田市歴木の路上で女性への声かけが発生しました。（実行者の特徴：若い男性、金髪スポーツ刈り、黒色フード付きパーカー、黒色マスク、黒色軽自動車）
児童施設侵入,福岡県田川市伊田,2022/5/26,福岡県警によると、５月２６日午前７時４０分ごろ、田川市伊田で男性による児童施設侵入が発生しました。（実行者の特徴：３０～４０歳）
のぞき,福岡県中間市中鶴１丁目,2022/5/26,福岡県警によると、２４日午前３時ごろ、中間市中鶴１丁目のアパートで女性へののぞきが発生しました。（実行者の特徴：中年男性）
不審な接触未遂,福岡県春日市若葉台東５丁目,2022/5/26,福岡県警によると、２５日午後５時ごろ、春日市若葉台東５丁目付近の路上で男子児童への不審な接触未遂が発生しました。（実行者の特徴：中年男性、ひげ、暗色服装、黒色半キャップヘルメット、黒色原付バイク）
つきまとい,福岡県大野城市御笠川１丁目,2022/5/26,福岡県警によると、２５日午後６時３０分ごろ、大野城市御笠川１丁目付近の路上で女子学生へのつきまといが発生しました。（実行者の特徴：若い男性、黒色系長袖シャツ、紺色短パン、マスク）
声かけ,福岡県大野城市瑞穂町４丁目,2022/5/26,福岡県警によると、２６日午前８時ごろ、大野城市瑞穂町４丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、５０代位、赤色Ｔシャツ、自転車）
風呂場盗撮の疑い,福岡県福岡市博多区浦田１丁目,2022/5/26,福岡県警によると、２５日午後８時ごろ、福岡市博多区浦田１丁目の住宅で女性への風呂場盗撮の疑いが発生しました。（実行者の特徴：不明）
下半身露出,福岡県飯塚市,2022/5/26,福岡県警によると、２５日午後４時ごろ、飯塚市の公園で男性による下半身露出が発生しました。（実行者の特徴：２０～３０代、黒色半袖）
下着盗,福岡県志免町別府２丁目,2022/5/26,福岡県警によると、２５日、志免町別府２丁目の住宅で下着盗が発生しました。（実行者の特徴：不明）
衣服掴み,福岡県大牟田市小浜町,2022/5/25,福岡県警によると、２５日午後３時ごろ、大牟田市小浜町の路上で女児への衣服掴みが発生しました。（実行者の特徴：男性、５０歳位、黒色Ｔシャツ、緑色ハーフパンツ、自転車）
暴行未遂,福岡県筑前町朝日,2022/5/25,福岡県警によると、２５日午後５時３０分ごろ、筑前町朝日付近の路上で男子小学生への暴行未遂が発生しました。（実行者の特徴：男性、３０～４０代、黒色系の服、黒色の車）
声かけ,福岡県福岡市南区寺塚１丁目,2022/5/25,福岡県警によると、２５日午後４時３０分ごろ、福岡市南区寺塚１丁目付近で男子小学生への声かけが発生しました。（実行者の特徴：男性、５０歳位、白髪交じり、灰色半袖シャツ、ジーンズ、マスク）
声かけ,福岡県糸田町,2022/5/25,福岡県警によると、２４日午後３時４０分ごろ、糸田町で女子小学生への声かけが発生しました。（実行者の特徴：男性、３０歳位、西洋系外国人風、Ｔシャツ、七分丈デニムズボン、白色キャップ帽）
下半身露出,福岡県古賀市今の庄１丁目,2022/5/25,福岡県警によると、２４日午前８時１０分ごろ、古賀市今の庄１丁目付近で女子中学生への下半身露出が発生しました。（実行者の特徴：男性、５０歳位、がっちり体形、白色作業服）
下半身露出,福岡県福岡市博多区竹下２丁目,2022/5/25,福岡県警によると、２４日午後５時ごろ、福岡市博多区竹下２丁目付近の路上で男性による下半身露出が発生しました。（実行者の特徴：３０代位、白色Ｔシャツ、ベージュ色ズボン）
児童施設侵入,福岡県川崎町,2022/5/25,福岡県警によると、２４日午後６時３０分ごろ、川崎町で男性による児童施設侵入が発生しました。（実行者の特徴：３０～４０歳、黒色長袖シャツ、白色ズボン、マスク）
下半身露出,福岡県春日市若葉台西２丁目,2022/5/24,福岡県警によると、２３日午後３時３０分ごろ、春日市若葉台西２丁目付近の路上で女子学生への下半身露出が発生しました。（実行者の特徴：男性、３０歳位、黒色半袖シャツ、灰色ズボン、黒縁メガネ、マスク）
声かけ,福岡県直方市上新入,2022/5/24,福岡県警によると、２４日午前７時５分ごろ、直方市上新入の路上で女子小学生への声かけが発生しました。（実行者の特徴：高齢男性、黒色パーカー、黒色ワンボックス車）
つきまとい,福岡県北九州市小倉北区片野２丁目,2022/5/24,福岡県警によると、２３日午後４時４０分ごろ、北九州市小倉北区片野２丁目付近の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：年配男性、小太り、赤色長袖シャツ、白色ズボン）
つきまとい,福岡県北九州市小倉南区中曽根３丁目,2022/5/24,福岡県警によると、２３日午後４時３０分ごろ、北九州市小倉南区中曽根３丁目の路上で女子小学生へのつきまといが発生しました。（実行者の特徴：男性、５０代位、身長高め、チェック柄長袖シャツ、黄色帽子、自転車）
下半身露出,福岡県福岡市博多区麦野５丁目,2022/5/23,福岡県警によると、２３日午後１時ごろ、福岡市博多区麦野５丁目付近の公園で女性への下半身露出が発生しました。（実行者の特徴：若い男性、黒色系服装）
声かけ,福岡県宮若市本城,2022/5/23,福岡県警によると、２２日午後８時３０分ごろ、宮若市本城付近の路上で女性への声かけが発生しました。（実行者の特徴：中年男性、黒色パーカー）
暴行,福岡県福岡市博多区博多駅中央街,2022/5/22,福岡県警によると、２１日午後６時ごろ、福岡市博多区博多駅中央街の施設で女性への暴行が発生しました。（実行者の特徴：男性、２０～３０歳、小柄、白色と青色ワイシャツ、紺色ズボン）
つきまとい,福岡県福岡市南区長丘１丁目,2022/5/22,福岡県警によると、２１日午後９時３０分ごろ、福岡市南区長丘１丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：男性、２０～３０歳、白色半袖シャツ、ジーパン）
つきまとい,福岡県大牟田市歴木,2022/5/21,福岡県警によると、２１日午後６時ごろ、大牟田市歴木の路上で女性へのつきまといが発生しました。（実行者の特徴：男性、３０～４０歳、黒色自転車）
卑わいな声かけ,福岡県福岡市南区高宮３丁目,2022/5/21,福岡県警によると、２１日午後５時３０分ごろ、福岡市南区高宮３丁目付近で女性への卑わいな声かけが発生しました。（実行者の特徴：中年男性、小太り、紺色作業服）
卑わいな声かけ,福岡県直方市,2022/5/21,福岡県警によると、１９日午後８時ごろ、直方市の団地で男子小学生への卑わいな声かけが発生しました。（実行者の特徴：男性、黒色服装、黒色マスク）
手招き,福岡県大牟田市宮原町１丁目,2022/5/20,福岡県警によると、２０日午前８時ごろ、大牟田市宮原町１丁目の路上で男子小学生への手招きが発生しました。（実行者の特徴：５０歳位、サングラス、白色セダン車）
下半身露出,福岡県福岡市中央区笹丘１丁目,2022/5/20,福岡県警によると、２０日午前８時ごろ、福岡市中央区笹丘１丁目付近の路上で女子中学生への下半身露出が発生しました。（実行者の特徴：男性、３０代位、黒色パーカー、黒色ズボン、マスク）
声かけ,福岡県北九州市戸畑区丸町２丁目,2022/5/20,福岡県警によると、２０日午後２時ごろ、北九州市戸畑区丸町２丁目付近の路上で小学生への声かけが発生しました。（実行者の特徴：男性、３０～４０歳、マスク、白色軽自動車）
下半身露出,福岡県行橋市上津熊,2022/5/20,福岡県警によると、２０日午前７時３０分ごろ、行橋市上津熊付近の駐車場で男子小学生への下半身露出が発生しました。（実行者の特徴：高齢男性、白色長袖）
声かけ,福岡県小郡市小郡,2022/5/20,福岡県警によると、１９日午後４時ごろ、小郡市小郡で女子小学生への声かけが発生しました。（実行者の特徴：若い男性）
痴漢,福岡県福岡市城南区梅林４丁目,2022/5/20,福岡県警によると、２０日午前０時１５分ごろ、福岡市城南区梅林４丁目付近の路上で女性への痴漢が発生しました。（実行者の特徴：男性、５０代位、小太り、紺色系服装）
つきまとい,福岡県福岡市中央区赤坂１丁目,2022/5/20,福岡県警によると、２０日午前１時３０分ごろ、福岡市中央区赤坂１丁目付近の路上で女性へのつきまといが発生しました。（実行者の特徴：男性、５０代位、白髪交じり、小柄、黒色スーツ）
暴行,福岡県北九州市八幡西区折尾５丁目,2022/5/19,福岡県警によると、１９日午前６時ごろ、北九州市八幡西区折尾５丁目付近の路上で女子高校生への暴行が発生しました。（実行者の特徴：中年男性、緑色Ｔシャツ、黒色ジーパン、マスク）
盗撮の疑い,福岡県赤村,2022/5/19,福岡県警によると、１８日午後６時ごろ、赤村で高校生への盗撮の疑いが発生しました。（実行者の特徴：年配男性、小柄、ピンク色服装、黒色キャップ帽）
声かけ,福岡県古賀市今の庄３丁目,2022/5/19,福岡県警によると、１９日午後３時１５分ごろ、古賀市今の庄３丁目で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、黒色系ズボン、自転車）
下半身露出,福岡県福岡市博多区麦野６丁目,2022/5/19,福岡県警によると、１７日午後８時ごろ、福岡市博多区麦野６丁目付近で女性への下半身露出が発生しました。（実行者の特徴：男性、３０代位、白色Ｔシャツ、黒色ズボン）
不審な接触,福岡県福岡市中央区荒戸３丁目,2022/5/19,福岡県警によると、１８日午後４時ごろ、福岡市中央区荒戸３丁目の路上で女子小学生への不審な接触が発生しました。（実行者の特徴：中年男性、茶色系長袖）
声かけ,福岡県福岡市西区姪の浜６丁目,2022/5/18,福岡県警によると、１７日午後６時４５分ごろ、福岡市西区姪の浜６丁目付近で女子小学生への声かけが発生しました。（実行者の特徴：若い男性、緑色上衣、黒色自転車）
声かけ,福岡県福岡市南区寺塚２丁目,2022/5/18,福岡県警によると、１７日午後６時３０分ごろ、福岡市南区寺塚２丁目付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：男性、３０～４０歳、天然パーマ風長髪、無精ひげ、身長高め、小太り、半袖シャツ、灰色自転車）
盗撮,福岡県福岡市南区桧原５丁目,2022/5/18,福岡県警によると、１７日午後４時４０分ごろ、福岡市南区桧原５丁目の店舗で女性への盗撮が発生しました。（実行者の特徴：中年男性、身長高め、筋肉質、カーキ色作業服、黒色マスク）
声かけ,福岡県古賀市花鶴丘３丁目,2022/5/17,福岡県警によると、１７日午前８時２０分ごろ、古賀市花鶴丘３丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：男性、２０～３０歳、フード付き上衣、ジーパン、黒色マスク）
声かけ,福岡県北九州市小倉北区下富野,2022/5/17,福岡県警によると、１７日午後４時３０分ごろ、北九州市小倉北区下富野付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：男性、３０歳位、水色半袖シャツ）
つきまとい,福岡県福智町弁城,2022/5/17,福岡県警によると、１７日午後４時ごろ、福智町弁城の路上で男子小学生へのつきまといが発生しました。（実行者の特徴：中年男性、水色長袖シャツ、黒色ズボン）
声かけ,福岡県福岡市博多区春町１丁目,2022/5/17,福岡県警によると、１７日午後２時ごろ、福岡市博多区春町１丁目付近の路上で女子中学生への声かけが発生しました。（実行者の特徴：男性、３０代位、灰色上衣、黒色系ズボン）
不審な行動,福岡県北九州市八幡西区東筑１丁目,2022/5/17,福岡県警によると、１７日午前８時ごろ、北九州市八幡西区東筑１丁目付近の路上で男性への不審な行動が発生しました。（実行者の特徴：高齢男性、紺色ジャケット、ベージュ色タイツ、マスク）
声かけ,福岡県直方市上境,2022/5/17,福岡県警によると、１６日午後６時ごろ、直方市上境付近の路上で女性への声かけが発生しました。（実行者の特徴：男性、２０～３０代、灰色作業服、マスク）
声かけ,福岡県太宰府市五条１丁目,2022/5/17,福岡県警によると、１６日午後５時３７分ごろ、太宰府市五条１丁目付近の路上で女子小学生への声かけが発生しました。（実行者の特徴：高齢男性、緑色と白色ボーダー柄上衣、デニムズボン）
声かけ,福岡県田川市位登,2022/5/16,福岡県警によると、１６日午後４時２０分ごろ、田川市位登の路上で女子小学生への声かけが発生しました。（実行者の特徴：年配男性、スキンヘッド、青色と白色縞模様シャツ、自動車）
スカートめくり,福岡県福岡市博多区博多駅中央街,2022/5/16,福岡県警によると、１４日午後７時ごろ、福岡市博多区博多駅中央街の施設で女性へのスカートめくりが発生しました。（実行者の特徴：男性、３０代位、黒色服装、白色リュックサック）
声かけ,福岡県福岡市博多区博多駅前４丁目,2022/5/16,福岡県警によると、１５日午後６時ごろ、福岡市博多区博多駅前４丁目付近で男子中学生への声かけが発生しました。（実行者の特徴：男性、５０歳位、青色系服装、青色キャップ帽）
露出要求,福岡県福岡市早良区田村４丁目,2022/5/16,福岡県警によると、１６日午前７時１０分ごろ、福岡市早良区田村４丁目付近の路上で女性への露出要求が発生しました。（実行者の特徴：高齢男性、白髪、小柄、緑色上衣、灰色ズボン）
つきまとい,福岡県直方市山部,2022/5/16,福岡県警によると、１５日午後６時３０分ごろ、直方市山部付近の路上で学生へのつきまといが発生しました。（実行者の特徴：男性、３０～４０代、黒色長袖Ｔシャツ、黒色ズボン、マスク、黒色野球帽）
痴漢,福岡県宗像市田久３丁目,2022/5/16,福岡県警によると、１５日午後１０時５分ごろ、宗像市田久３丁目付近の路上で女性への痴漢が発生しました。（実行者の特徴：若い男性、灰色ジャージ上衣、フードかぶる）
痴漢,福岡県香春町高野,2022/5/15,福岡県警によると、１５日午後０時ごろ、香春町高野の公園で女子小学生への痴漢が発生しました。（実行者の特徴：中年男性、身長高め、黒色パーカー）
暴言,福岡県大川市向島,2022/5/15,福岡県警によると、１５日午後４時ごろ、大川市向島の路上で男子小学生への暴言が発生しました。（実行者の特徴：中年女性、マスク、白色とピンク色帽子）
声かけ,福岡県久留米市田主丸町田主丸,2022/5/15,福岡県警によると、１４日午後５時２０分ごろ、久留米市田主丸町田主丸付近の路上で男子小学生への声かけが発生しました。（実行者の特徴：３０～４０歳、黄緑色軽自動車）
暴行,福岡県古賀市天神４丁目,2022/5/15,福岡県警によると、１４日午後１時ごろ、古賀市天神４丁目付近で男子小学生への暴行が発生しました。（実行者の特徴：高齢男性、野球帽）
つきまとい,福岡県水巻町樋口,2022/5/15,福岡県警によると、１４日午後７時ごろ、水巻町樋口の路上で女子高校生へのつきまといが発生しました。（実行者の特徴：男性、５０代位、茶色トレーナー、黒色自転車）
声かけ,福岡県大野城市上大利１丁目,2022/5/14,福岡県警によると、１３日午後５時ごろ、大野城市上大利１丁目付近の路上で児童への声かけが発生しました。（実行者の特徴：若い男性、１０～２０代、黒色Ｔシャツ、白色系ズボン、マスク）
声かけ,福岡県朝倉市堤,2022/5/14,福岡県警によると、１３日午後１１時２５分ごろ、朝倉市堤の路上で女性への声かけが発生しました。（実行者の特徴：中年男性、紺色系上衣、マスク、黒色キャップ帽）
つきまとい,福岡県福岡市西区横浜２丁目,2022/5/14,福岡県警によると、１３日午後４時ごろ、福岡市西区横浜２丁目で女子高校生へのつきまといが発生しました。（実行者の特徴：男性、３０～４０代、黒色上衣）
声かけ未遂,福岡県北九州市小倉南区下曽根４丁目,2022/5/14,福岡県警によると、１３日午後３時ごろ、北九州市小倉南区下曽根４丁目付近で女子小学生への声かけ未遂が発生しました。（実行者の特徴：男性、２０～３０代、黒色服装）
声かけ,福岡県飯塚市飯塚,2022/5/14,福岡県警によると、１３日午後３時ごろ、飯塚市飯塚の路上で男子小学生への声かけが発生しました。（実行者の特徴：男性、黒色自動車）
声かけ,福岡県福岡市中央区大濠公園,2022/5/14,福岡県警によると、１３日午後１１時５５分ごろ、福岡市中央区大濠公園付近の路上で女性への声かけが発生しました。（実行者の特徴：中年男性、天然パーマ頭風、赤色ポロシャツ）
